gene	cell_logFC	cell_FDR	pct_cluster2	pct_cluster0	pb_logFC	pb_FDR	pb_AveExpr	pb_t	pb_P	direction_concordant	cell_sig	pb_sig	both_sig	both_sig_same_direction
OPCML	-0.502017777060771	0.109655661709665	0.452	0.405	-0.583250078069862	1.28994837189951e-08	7.82068066101638	-7.62893088393863	1.80941495675779e-10	TRUE	FALSE	TRUE	FALSE	FALSE
OPHN1	-0.107690635159632	4.26857429941848e-08	0.231	0.158	-0.195707255877713	0.0445521307754223	6.81010886537394	-2.62635766078022	0.0108738559428919	TRUE	TRUE	TRUE	TRUE	TRUE
OPRM1	0.0259902951315925	8.71809606513466e-29	0.164	0.083							TRUE	FALSE	FALSE	FALSE
OPTN	-0.17066691500231	1	0.08	0.066							FALSE	FALSE	FALSE	FALSE
OR3A2	-0.138902708394759	1.59040856560099e-19	0.227	0.137	-0.187965585579118	0.137254091090949	6.96546112761285	-2.00760462626921	0.0490768262457306	TRUE	TRUE	FALSE	FALSE	FALSE
ORAI2	0.0516706982752255	1.64844100700079e-22	0.099	0.046							TRUE	FALSE	FALSE	FALSE
ORAOV1	0.0699300561449294	1.00638721552912e-34	0.112	0.046							TRUE	FALSE	FALSE	FALSE
ORC2	0.0214456725379568	8.37439024422408e-35	0.204	0.104	0.0615942434305236	0.627617782331024	6.2733771148797	0.745860414333545	0.4585883566382	TRUE	TRUE	FALSE	FALSE	FALSE
ORC3	-0.00920582807555992	4.88188045377818e-21	0.166	0.091							TRUE	FALSE	FALSE	FALSE
ORC4	0.049279705042289	3.9336223799799e-35	0.253	0.137	0.0979843202742997	0.421083661709415	6.27558926032181	1.19189669483707	0.237873070820289	TRUE	TRUE	FALSE	FALSE	FALSE
ORC5	0.0751859439908242	2.108027041599e-29	0.155	0.077							TRUE	FALSE	FALSE	FALSE
ORMDL1	-0.0334390580026633	3.75660736745695e-27	0.199	0.107							TRUE	FALSE	FALSE	FALSE
OS9	-0.0743832084130208	6.50777996323594e-24	0.265	0.155	-0.111527895816005	0.333826697262858	6.66539620320035	-1.38781988183314	0.170191167515545	TRUE	TRUE	FALSE	FALSE	FALSE
OSBP	0.037132594338999	1.20158532779392e-28	0.149	0.074							TRUE	FALSE	FALSE	FALSE
OSBP2	-0.13704023690678	1.45000940164409e-06	0.12	0.077							TRUE	FALSE	FALSE	FALSE
OSBPL11	0.132523813344805	3.6459289864179e-68	0.368	0.184	0.0835560013430187	0.353857861371358	7.42228597551193	1.33410090674918	0.187081700235355	TRUE	TRUE	FALSE	FALSE	FALSE
OSBPL1A	-0.0492892824570761	8.21695401485317e-18	0.515	0.345	-0.065985816968693	0.398588373110557	8.15258381482523	-1.23862252408394	0.220184242835365	TRUE	TRUE	FALSE	FALSE	FALSE
OSBPL2	-0.0235394446564343	3.27272292670147e-15	0.112	0.061							TRUE	FALSE	FALSE	FALSE
OSBPL3	0.165134989220814	1.55334367792297e-68	0.488	0.266	0.11715636057489	0.110498486656698	8.13534210695671	2.14319853660252	0.0360543941450418	TRUE	TRUE	FALSE	FALSE	FALSE
OSBPL5	0.00472282461161552	1.29869966299599e-06	0.054	0.029							TRUE	FALSE	FALSE	FALSE
OSBPL6	0.123265116617728	1.41214079820184e-47	0.43	0.248	0.170498650812672	0.0266321415582168	7.88356881846667	2.86571122162551	0.00568505546652065	TRUE	TRUE	TRUE	TRUE	TRUE
OSBPL8	0.044572456395914	1.88708432334981e-41	0.464	0.273	0.0148692175428655	0.87903098988121	7.85626025583774	0.256915593025487	0.798100057122445	TRUE	TRUE	FALSE	FALSE	FALSE
OSBPL9	0.0917527836970895	9.6250724748618e-60	0.407	0.213	0.0944147909697198	0.277916154398207	7.44180692310403	1.52889410603812	0.13140947468867	TRUE	TRUE	FALSE	FALSE	FALSE
OSCAR	-0.00764021780907873	2.52279297005353e-14	0.074	0.036							TRUE	FALSE	FALSE	FALSE
OSER1	0.0111103945904237	1.02571240392344e-18	0.087	0.041							TRUE	FALSE	FALSE	FALSE
OSGEP	0.0348717346437635	1.01771682637829e-29	0.15	0.073							TRUE	FALSE	FALSE	FALSE
OSGIN2	-0.00305360176964584	9.91082494372192e-08	0.057	0.03							TRUE	FALSE	FALSE	FALSE
OST4	-0.0407885200997551	1.75942773840947e-05	0.051	0.028							TRUE	FALSE	FALSE	FALSE
OSTC	-0.00216333072289326	2.69447409221216e-12	0.077	0.039							TRUE	FALSE	FALSE	FALSE
OSTF1	0.198348248561258	2.59399101774565e-83	0.431	0.212	0.189669935007483	0.0198276808018555	7.59496271212641	2.99271980949533	0.00397450192918712	TRUE	TRUE	TRUE	TRUE	TRUE
OSTM1	0.0301964497131253	2.35255836847652e-31	0.15	0.072							TRUE	FALSE	FALSE	FALSE
OTUB1	-0.185201167367285	1	0.152	0.117							FALSE	FALSE	FALSE	FALSE
OTUD1	0.0270337955430758	4.07620730156324e-18	0.065	0.027							TRUE	FALSE	FALSE	FALSE
OTUD3	0.012370411108339	2.80934908156758e-21	0.092	0.042							TRUE	FALSE	FALSE	FALSE
OTUD4	-0.00134043517405891	2.70618818271069e-36	0.203	0.102	-0.0206440030790268	0.886903694777581	6.33161433339715	-0.242049708177214	0.809545606633247	TRUE	TRUE	FALSE	FALSE	FALSE
OTUD5	-0.0117397628635458	1.65721280736987e-24	0.176	0.095							TRUE	FALSE	FALSE	FALSE
OTUD6B	0.0197184883911317	1.98514308055967e-31	0.127	0.057							TRUE	FALSE	FALSE	FALSE
OTUD6B-AS1	-0.0167861281875076	2.46557374798114e-18	0.122	0.064							TRUE	FALSE	FALSE	FALSE
OTUD7A	-0.222463112832223	1.35345386591666e-05	0.174	0.12	-0.51081277672314	9.67834552253746e-06	6.48064028146803	-5.65498827255539	4.29490466952695e-07	TRUE	TRUE	TRUE	TRUE	TRUE
OTULIN	0.133397473549844	1.63671350192696e-64	0.261	0.118	0.106015890369408	0.390967231940613	6.56355040849877	1.25649329972306	0.213680892131786	TRUE	TRUE	FALSE	FALSE	FALSE
OTULINL	0.152140281325423	2.27558396779023e-66	0.413	0.217	0.0248376182813531	0.797376619008855	7.83169336338364	0.417170396278009	0.678003990761419	TRUE	TRUE	FALSE	FALSE	FALSE
OXA1L	-0.0914225957863495	0.000126405305802094	0.089	0.056							TRUE	FALSE	FALSE	FALSE
OXCT1	-0.0851494631868499	3.80899089850539e-10	0.176	0.113	-0.0678373928433372	0.617144155459743	5.86532039430323	-0.771297061378772	0.443479265554225	TRUE	TRUE	FALSE	FALSE	FALSE
OXLD1	-0.00393463604520417	1.09089801554395e-05	0.071	0.042							TRUE	FALSE	FALSE	FALSE
OXNAD1	0.060880472379352	5.33933221702062e-30	0.137	0.065							TRUE	FALSE	FALSE	FALSE
OXR1	0.0646451412648195	2.37067675296446e-12	0.781	0.587	0.0330867531384191	0.613576859183396	9.74562238612788	0.779305434962335	0.43878334943898	TRUE	TRUE	FALSE	FALSE	FALSE
OXSR1	0.00324466560104963	7.55535651424857e-40	0.282	0.15	-0.0484280556825978	0.675847509707811	6.84885749829118	-0.647278957939264	0.51985618191246	FALSE	TRUE	FALSE	FALSE	FALSE
P2RX4	0.109255831404737	3.65099762379036e-50	0.309	0.161	0.0853988082169951	0.462278134857392	7.13911812872113	1.09611229111618	0.277296142102674	TRUE	TRUE	FALSE	FALSE	FALSE
P2RX7	0.119356638687347	7.46733708238787e-66	0.47	0.252	0.0440571539325591	0.64209240496653	8.07425747254454	0.717208874222064	0.475955881083701	TRUE	TRUE	FALSE	FALSE	FALSE
P2RY12	0.281120459357224	7.84402225084751e-62	0.722	0.485	0.161126682928217	0.00182520643805125	9.87176173665337	3.94351363999131	0.000208076326908674	TRUE	TRUE	TRUE	TRUE	TRUE
P2RY13	0.0846373755850675	6.09297314989312e-52	0.239	0.115	0.224266618128485	0.0387296515186767	6.36866703889565	2.68946289906379	0.00919594633100944	TRUE	TRUE	TRUE	TRUE	TRUE
P2RY6	0.0706525547457357	2.17660108105348e-32	0.146	0.069							TRUE	FALSE	FALSE	FALSE
P3H1	0.0127488955259924	1.57954561019866e-17	0.077	0.035							TRUE	FALSE	FALSE	FALSE
P3H2	0.251513526288518	1.35922736881779e-65	0.438	0.244	0.197188471360908	0.0142574904880054	8.10306699252935	3.13880178008033	0.00260351012226775	TRUE	TRUE	TRUE	TRUE	TRUE
P4HA1	0.269371383668729	2.50400589554318e-51	0.501	0.301	0.253813612234774	0.000507704952489605	7.69511689239556	4.39726575983412	4.41538864572699e-05	TRUE	TRUE	TRUE	TRUE	TRUE
P4HA2	0.0156225275944664	5.96452189728961e-11	0.052	0.024							TRUE	FALSE	FALSE	FALSE
P4HB	-0.0319505324105147	1.12611237930548e-21	0.197	0.112							TRUE	FALSE	FALSE	FALSE
P4HTM	-0.271111598156027	1	0.129	0.124							FALSE	FALSE	FALSE	FALSE
PA2G4	-0.074296435029164	0.0133370339643695	0.074	0.049							TRUE	FALSE	FALSE	FALSE
PAAF1	-0.0473733774111119	2.01063773392441e-13	0.13	0.076							TRUE	FALSE	FALSE	FALSE
PABPC1	0.0544536518279648	1.63298348179075e-53	0.473	0.263	0.220684544610009	0.0035363870775094	7.58634211710144	3.69278959100461	0.000472600568379221	TRUE	TRUE	TRUE	TRUE	TRUE
PABPC1L	0.0306733718221369	7.42860725787672e-19	0.063	0.025							TRUE	FALSE	FALSE	FALSE
PABPC4	-0.0844520036957204	1.14240253801112e-28	0.222	0.121	-0.0412866722478735	0.772404460439859	6.32751940975249	-0.465917220586501	0.642917908755114	TRUE	TRUE	FALSE	FALSE	FALSE
PABPN1	0.00788527575668152	6.34105454576927e-39	0.209	0.103	-0.0503833613080674	0.73355551921869	6.48390845261842	-0.542398227939466	0.589501005115556	FALSE	TRUE	FALSE	FALSE	FALSE
PACRG	-0.126940140531104	1	0.07	0.058							FALSE	FALSE	FALSE	FALSE
PACRGL	-0.0670304269543681	2.21293080405223e-18	0.162	0.092	-0.133530016926688	0.353364711530717	6.25974536184026	-1.33662514268816	0.186260603999697	TRUE	TRUE	FALSE	FALSE	FALSE
PACS1	0.121814907088819	6.41840850430781e-39	0.651	0.425	-0.00424648453247508	0.955039602577707	8.97822589038211	-0.0936842695476347	0.925663994796736	FALSE	TRUE	FALSE	FALSE	FALSE
PACS2	0.0272322135687597	3.8062549495448e-53	0.436	0.237	-0.0828179764675055	0.27803842324771	7.90539348689929	-1.52751694128648	0.131750928435156	FALSE	TRUE	FALSE	FALSE	FALSE
PACSIN1	-0.0918237968322104	0.00108290359104033	0.086	0.056							TRUE	FALSE	FALSE	FALSE
PACSIN2	0.181858633290487	7.17310844686922e-72	0.589	0.329	0.077032497535516	0.270458069335093	8.35189141341735	1.54986414188592	0.126296537860892	TRUE	TRUE	FALSE	FALSE	FALSE
PADI2	0.126784624669431	3.72266610741827e-31	0.266	0.153	0.193825983658135	0.0785302244700817	6.63383486387146	2.33621079227927	0.0227494627463865	TRUE	TRUE	FALSE	FALSE	FALSE
PAFAH1B1	0.0223940878586721	1.82544268595607e-29	0.642	0.413	-0.0220962989564695	0.755511423377958	8.61516315755828	-0.496913983037711	0.621018443648854	FALSE	TRUE	FALSE	FALSE	FALSE
PAFAH1B2	-0.0651192809690979	7.59697117976405e-19	0.186	0.107							TRUE	FALSE	FALSE	FALSE
PAFAH1B3	-0.109548792849818	1	0.067	0.057							FALSE	FALSE	FALSE	FALSE
PAFAH2	0.0224357382676758	1.20259509691664e-12	0.058	0.026							TRUE	FALSE	FALSE	FALSE
PAG1	0.248302211176213	2.44936165065916e-63	0.805	0.533	0.189444595942831	0.0014472635937946	9.54590975361973	4.03009887497887	0.000155762620908268	TRUE	TRUE	TRUE	TRUE	TRUE
PAICS	-0.0245131466087966	2.00646556985979e-07	0.07	0.039							TRUE	FALSE	FALSE	FALSE
PAIP1	0.0323126219105543	1.77930870455236e-26	0.123	0.058							TRUE	FALSE	FALSE	FALSE
PAIP2	-0.022079473356968	7.48522359597515e-33	0.223	0.118	-0.074129878318225	0.619644603733713	6.39684146720786	-0.762529940478004	0.44865366743178	TRUE	TRUE	FALSE	FALSE	FALSE
PAK1	0.0344225572192336	1.50169102837525e-35	0.437	0.259	0.0590222369169396	0.44446200182438	7.53609536496084	1.13445525103397	0.260998666291643	TRUE	TRUE	FALSE	FALSE	FALSE
PAK1IP1	0.0480919081769077	1.05300437363471e-28	0.078	0.029							TRUE	FALSE	FALSE	FALSE
PAK2	0.147431796408933	1.18877774649699e-72	0.459	0.236	0.0746807442687338	0.353364711530717	7.75834732998449	1.336389386722	0.186337176187827	TRUE	TRUE	FALSE	FALSE	FALSE
PAK3	-0.307695023194531	1	0.199	0.173	-0.445804785249311	0.00261153193159493	6.07134449630877	-3.80825457398555	0.000325026162361216	TRUE	FALSE	TRUE	FALSE	FALSE
PAK5	-0.166036918390156	1	0.098	0.082							FALSE	FALSE	FALSE	FALSE
PALB2	0.028419313373481	2.29892846866107e-17	0.069	0.03							TRUE	FALSE	FALSE	FALSE
PALD1	0.279379554670287	2.3624763356539e-75	0.757	0.481	0.0822777646220729	0.161099110085578	9.68796337555632	1.91175838029907	0.0605611038679271	TRUE	TRUE	FALSE	FALSE	FALSE
PALLD	-0.0856828067847279	0.041543487029223	0.074	0.05							TRUE	FALSE	FALSE	FALSE
PALM	-0.11979895450145	1	0.077	0.059							FALSE	FALSE	FALSE	FALSE
PAM	-0.159163969340882	0.359963495256766	0.142	0.106							FALSE	FALSE	FALSE	FALSE
PAN2	0.00732211487140788	6.87705627667487e-25	0.1	0.045							TRUE	FALSE	FALSE	FALSE
PAN3	0.207972679472155	3.46664997080992e-62	0.733	0.458	0.173365098192739	0.00344216675320383	9.14453470069686	3.70236954305836	0.000458253263242132	TRUE	TRUE	TRUE	TRUE	TRUE
PANK2	0.0834120548670421	7.39496717385437e-69	0.42	0.213	-0.023167248204179	0.792986504430347	7.62373692679812	-0.425931853909349	0.671641974295634	FALSE	TRUE	FALSE	FALSE	FALSE
PANK3	0.0391370585570088	1.97451516723303e-42	0.189	0.088							TRUE	FALSE	FALSE	FALSE
PANX1	0.0338707720981939	1.78349860902452e-19	0.102	0.05							TRUE	FALSE	FALSE	FALSE
PAOX	0.0300504233142588	2.15270779759457e-19	0.058	0.023							TRUE	FALSE	FALSE	FALSE
PAPOLA	0.183889255680727	2.93654509253479e-81	0.449	0.226	0.197357072674845	0.00256514466360854	7.62142616971374	3.81499239467123	0.000317944480110622	TRUE	TRUE	TRUE	TRUE	TRUE
PAPOLG	0.109127555970122	7.00454583091243e-44	0.212	0.103							TRUE	FALSE	FALSE	FALSE
PAPSS1	-0.0512166395096403	2.05243715366991e-15	0.185	0.111							TRUE	FALSE	FALSE	FALSE
PAQR3	-0.0498522173275429	2.67307361075261e-12	0.125	0.073							TRUE	FALSE	FALSE	FALSE
PAQR5	0.0353213143076507	2.66355356434378e-18	0.079	0.036							TRUE	FALSE	FALSE	FALSE
PARD3	-0.142438971202449	1	0.072	0.056							FALSE	FALSE	FALSE	FALSE
PARD3B	0.0502829666727999	2.05228849481995e-19	0.178	0.104	-0.0857696693285321	0.519590468406141	6.39610694943334	-0.976818002268145	0.332479593274932	FALSE	TRUE	FALSE	FALSE	FALSE
PARG	0.0971864524939481	9.90152150190972e-67	0.348	0.171	0.0867609869804769	0.334059911984582	7.30141855050187	1.38706032903727	0.170421548092618	TRUE	TRUE	FALSE	FALSE	FALSE
PARK7	-0.216269978353548	1	0.185	0.147							FALSE	FALSE	FALSE	FALSE
PARN	0.0879304237916938	1.36887298395428e-51	0.336	0.176	0.0477287347247544	0.614171720107569	7.18364464954934	0.777239539560808	0.439991931084458	TRUE	TRUE	FALSE	FALSE	FALSE
PARP1	-0.0469312547127572	2.46841884520717e-24	0.173	0.093	-0.249383909874232	0.0535291978676753	6.0402391946333	-2.53349904591402	0.0138524823402985	TRUE	TRUE	FALSE	FALSE	FALSE
PARP10	-0.0655499199053726	1.21397534432971e-09	0.098	0.056							TRUE	FALSE	FALSE	FALSE
PARP11	0.0694106169607869	1.40096564478608e-34	0.146	0.068							TRUE	FALSE	FALSE	FALSE
PARP12	0.0347555720085934	4.39134954093589e-23	0.137	0.07							TRUE	FALSE	FALSE	FALSE
PARP14	-0.145618172699922	2.60630879110376e-22	0.547	0.354	-0.231155127517979	0.0025155556374644	8.61647096257889	-3.82249164291615	0.00031023649088099	TRUE	TRUE	TRUE	TRUE	TRUE
PARP16	0.0618777965948376	7.11071255818403e-19	0.074	0.033							TRUE	FALSE	FALSE	FALSE
PARP4	0.183496598141278	7.76050602439367e-84	0.409	0.197	0.182690621029567	0.0156208277395897	7.35957012037454	3.10003506678735	0.0029162065558224	TRUE	TRUE	TRUE	TRUE	TRUE
PARP6	-0.072718406511419	1.01166649434076e-17	0.157	0.089							TRUE	FALSE	FALSE	FALSE
PARP8	0.181159320698269	1.94873066121965e-64	0.577	0.331	0.170565652711806	0.0127054589579053	8.23014302341352	3.1958179796005	0.00220020572109607	TRUE	TRUE	TRUE	TRUE	TRUE
PARP9	0.054518525173745	1.46003274270069e-44	0.319	0.171	0.0564537798357314	0.616237772552495	6.69468642648157	0.773525611149501	0.44216955219455	TRUE	TRUE	FALSE	FALSE	FALSE
PARVB	0.0449838985234881	9.6250979721971e-25	0.137	0.069							TRUE	FALSE	FALSE	FALSE
PARVG	0.0993031400505153	2.51576607413295e-56	0.403	0.214	0.147544079490156	0.09113643847483	7.06529695158551	2.25449261292323	0.0277310653072464	TRUE	TRUE	FALSE	FALSE	FALSE
PATJ	-0.0986482219168177	2.66908178021333e-09	0.122	0.075							TRUE	FALSE	FALSE	FALSE
PATL1	0.0606778168856233	4.62708040405644e-36	0.145	0.066							TRUE	FALSE	FALSE	FALSE
PATL2	0.037343743121384	1.24317178112499e-14	0.069	0.032							TRUE	FALSE	FALSE	FALSE
PATZ1	-0.0129706128979333	7.2524071620907e-17	0.091	0.045							TRUE	FALSE	FALSE	FALSE
PAXBP1	-0.0279413014971839	1.45110569532358e-43	0.318	0.171	-0.123894337627275	0.238380322180651	7.31162917969863	-1.64710028281487	0.104629567577889	TRUE	TRUE	FALSE	FALSE	FALSE
PAXIP1	0.0336870232911334	2.9821208414421e-20	0.1	0.048							TRUE	FALSE	FALSE	FALSE
PAXIP1-AS2	-0.00416180849027295	1.65540574941934e-07	0.051	0.026							TRUE	FALSE	FALSE	FALSE
PAXX	-0.0607819779223881	4.87641788748896e-11	0.093	0.051							TRUE	FALSE	FALSE	FALSE
PBRM1	0.030996456334206	3.96674052774857e-48	0.591	0.347	-0.0520656228532396	0.421004611380773	8.54177883192415	-1.19228733464722	0.237721042998478	FALSE	TRUE	FALSE	FALSE	FALSE
PBX1	-0.220411265416722	1	0.257	0.2	-0.35596012561235	0.000383211128891169	6.87934821725239	-4.49090505743635	3.1763227974912e-05	TRUE	FALSE	TRUE	FALSE	FALSE
PBX2	0.0412538187645942	5.98886846485778e-35	0.142	0.064							TRUE	FALSE	FALSE	FALSE
PBX3	0.170389375226751	1.08628286629029e-37	0.251	0.136	0.180563621029202	0.0631616192492363	6.92816191108278	2.4471454967377	0.0172652824725662	TRUE	TRUE	FALSE	FALSE	FALSE
PBXIP1	-0.0485208120568205	0.000841612681753843	0.058	0.035							TRUE	FALSE	FALSE	FALSE
PC	0.0466275025323356	6.5636374706614e-17	0.089	0.044							TRUE	FALSE	FALSE	FALSE
PCBD2	0.157281689422737	4.77205078584038e-51	0.177	0.076	0.249908643355437	0.0640292907001299	6.02158383164051	2.43944605819333	0.0176035642373731	TRUE	TRUE	FALSE	FALSE	FALSE
PCBP1	-0.0243507746957186	3.01087653138332e-20	0.153	0.083							TRUE	FALSE	FALSE	FALSE
PCBP2	0.0610311293772547	1.48897556724394e-52	0.375	0.198	0.0389161402815059	0.673299398598159	7.18847329388068	0.651790498854105	0.516960710759542	TRUE	TRUE	FALSE	FALSE	FALSE
PCBP3	0.0019750370852919	6.90961512951413e-15	0.11	0.06							TRUE	FALSE	FALSE	FALSE
PCCA	0.14002478595208	1.46814220456628e-54	0.574	0.339	0.0952759742353105	0.133146778856173	8.41912199945601	2.02676313801152	0.0470207145575323	TRUE	TRUE	FALSE	FALSE	FALSE
PCCB	0.0259654066157133	1.52906672045139e-17	0.108	0.056							TRUE	FALSE	FALSE	FALSE
PCDH10	-0.142973831315758	1	0.102	0.079							FALSE	FALSE	FALSE	FALSE
PCDH11X	-0.18125208341601	1	0.069	0.062							FALSE	FALSE	FALSE	FALSE
PCDH11Y	-0.117147053691541	1	0.08	0.06							FALSE	FALSE	FALSE	FALSE
PCDH12	0.00557859600620708	1.03840451766793e-08	0.051	0.025							TRUE	FALSE	FALSE	FALSE
PCDH15	-0.331394174010145	1	0.167	0.152	-0.670931809669142	4.9131562143416e-07	5.8677279158586	-6.5584299055157	1.27289254699412e-08	TRUE	FALSE	TRUE	FALSE	FALSE
PCDH17	-0.189144188419544	1	0.113	0.091							FALSE	FALSE	FALSE	FALSE
PCDH19	-0.0852600209367617	1	0.075	0.057							FALSE	FALSE	FALSE	FALSE
PCDH7	-0.383199215445249	1	0.308	0.262	-0.530042298006853	2.42958631349618e-07	6.69793867916653	-6.76980191831	5.51903492781383e-09	TRUE	FALSE	TRUE	FALSE	FALSE
PCDH9	-0.592498462320533	6.10542253241929e-66	0.737	0.709	-0.653141559733367	2.22326927297938e-09	9.37983394846391	-8.19116677172777	1.9278539985029e-11	TRUE	TRUE	TRUE	TRUE	TRUE
PCED1A	0.019584635951316	7.8927892935952e-28	0.122	0.056							TRUE	FALSE	FALSE	FALSE
PCED1B	0.0868275735725166	5.16831675271679e-58	0.385	0.202	0.142666341222983	0.108096701562493	7.42258691635685	2.15547679885002	0.0350397622254344	TRUE	TRUE	FALSE	FALSE	FALSE
PCF11	-0.0892310010273867	2.50203812187146e-45	0.353	0.19	-0.159389010649778	0.0826568980259857	7.62192081315576	-2.30600074512668	0.0244898918171281	TRUE	TRUE	FALSE	FALSE	FALSE
PCGF3	0.0488634575772761	4.35941935899857e-43	0.21	0.101	0.0112847039229352	0.932307813503169	6.25712860523053	0.14040845373809	0.888795360080298	TRUE	TRUE	FALSE	FALSE	FALSE
PCGF5	-0.061195920841278	1.41454201940806e-20	0.215	0.125	-0.199740810343229	0.0515362201216152	6.54654158755079	-2.55459622107017	0.0131173546751777	TRUE	TRUE	FALSE	FALSE	FALSE
PCGF6	0.0138469716696942	9.39198445558874e-15	0.082	0.041							TRUE	FALSE	FALSE	FALSE
PCID2	0.0071070326284125	1.04704049479023e-30	0.139	0.065							TRUE	FALSE	FALSE	FALSE
PCLO	-0.301760632371568	1	0.34	0.275	-0.385991420015699	1.99369771534146e-05	7.4865235721873	-5.42865932558729	1.01693329015122e-06	TRUE	FALSE	TRUE	FALSE	FALSE
PCM1	-0.0232597223855127	4.82078295171161e-25	0.7	0.464	-0.139279721740947	0.0285046872675484	9.07031945773261	-2.83351985447532	0.006215635708685	TRUE	TRUE	TRUE	TRUE	TRUE
PCMT1	-0.123629849786694	7.95551222803176e-10	0.257	0.172	-0.0982371809112395	0.404318525339959	6.34785125748558	-1.22646700039018	0.224690147083849	TRUE	TRUE	FALSE	FALSE	FALSE
PCMTD1	0.0842393754064195	8.64850582300991e-52	0.469	0.261	0.057399416395436	0.464699408699354	7.81152512210101	1.0910776631101	0.279487743048518	TRUE	TRUE	FALSE	FALSE	FALSE
PCMTD2	0.00332717803554727	3.48538346287274e-38	0.188	0.091	-0.109044644401553	0.345518653036475	6.08235107645586	-1.3577346784387	0.179500509113823	FALSE	TRUE	FALSE	FALSE	FALSE
PCNP	-0.000599057611134213	3.98529210040017e-35	0.217	0.111	-0.00501537046395988	0.978019530736761	6.07744972821089	-0.0477480531539903	0.962071495335861	TRUE	TRUE	FALSE	FALSE	FALSE
PCNT	-0.083458421798615	3.00846296933708e-25	0.166	0.087	-0.231094180585012	0.0334572238190698	6.29076252278346	-2.75918440305368	0.00761981659536581	TRUE	TRUE	TRUE	TRUE	TRUE
PCNX1	0.056719978965206	3.12768481287235e-42	0.523	0.311	-0.00595957650089929	0.945706894166593	8.17863510320215	-0.113532031630094	0.909977948971565	FALSE	TRUE	FALSE	FALSE	FALSE
PCNX2	0.171066229529305	1.54976358990132e-50	0.767	0.495	0.0334338206641041	0.59651336765777	9.45680103266545	0.816873392120707	0.41714859834675	TRUE	TRUE	FALSE	FALSE	FALSE
PCNX3	0.00840241291470617	4.97493918734418e-12	0.051	0.022							TRUE	FALSE	FALSE	FALSE
PCNX4	0.0120604414671239	3.87158864701852e-42	0.296	0.157	-7.69770454671996e-05	0.999296442086092	7.03042530567588	-0.00120608021131367	0.999041584539016	FALSE	TRUE	FALSE	FALSE	FALSE
PCP4	-0.164994134500667	1	0.11	0.09							FALSE	FALSE	FALSE	FALSE
PCSK1N	-0.634353143016856	3.55394353277525e-11	0.333	0.365	-0.510090103366621	7.18715075455704e-06	5.84135737383521	-5.75437621435395	2.93278276135967e-07	TRUE	TRUE	TRUE	TRUE	TRUE
PCSK2	-0.190367992963451	1	0.133	0.106							FALSE	FALSE	FALSE	FALSE
PCSK5	0.0393978697960644	3.31793593761714e-22	0.212	0.124	0.117825236781827	0.374843092045137	6.09217727531906	1.28907464195252	0.202191568394661	TRUE	TRUE	FALSE	FALSE	FALSE
PCSK7	0.0641741819027122	3.29682234980306e-48	0.22	0.103	0.05515321390105	0.665569483248327	6.35559751548274	0.672195790701079	0.50397240391846	TRUE	TRUE	FALSE	FALSE	FALSE
PCTP	0.0360360928994624	6.45324495949445e-18	0.071	0.031							TRUE	FALSE	FALSE	FALSE
PCYOX1	-0.10992122536047	0.0156197116036607	0.104	0.072							TRUE	FALSE	FALSE	FALSE
PCYT1A	-0.0342544023798114	2.72608300991383e-12	0.096	0.053							TRUE	FALSE	FALSE	FALSE
PDAP1	-0.0901651159739412	6.4592103254683e-06	0.101	0.063							TRUE	FALSE	FALSE	FALSE
